([C;D1;H3:27]-[C:26](-[C;D1;H3:28])-[C@@H;D3;+0:10](-[C:11]-[c:12])-[C:9]-[C:7]-[C:5](-[OH;D1;+0:6])-[C:4]-[C@@H;D3;+0:3](-[C:29](-[C;D1;H3:30])-[C;D1;H3:31])-[C;H0;D3;+0:1](=[O;D1;H0:2])-[NH;D2;+0:39]-[CH2;D2;+0:38]-[C;H0;D4;+0:35](-[CH3;D1;+0:36])(-[CH3;D1;+0:37])-[C;H0;D3;+0:33](-[NH2;D1;+0:34])=[O;H0;D1;+0:32])>>([C;D1;H3:27]-[C:26](-[C;D1;H3:28])-[C@@H;D3;+0:10](-[C:11]-[c:12])-[C:9]-[C:7]-[C:5]1-[C:4]-[C@H;D3;+0:3](-[C:29](-[C;D1;H3:30])-[C;D1;H3:31])-[C;H0;D3;+0:1](=[O;D1;H0:2])-[O;H0;D2;+0:6]-1)	1.5	chemblRule21
([C:7]-[#7:8]-[C:9](=[O;D1;H0:10])-[C@@H;D3;+0:11](-[C:12]-[C:13]-[C:15](-[NH2;D1;+0:16])-[C:17]-[C@H;D3;+0:18](-[C:19]-[c:20])-[C:34](-[C;D1;H3:35])-[C;D1;H3:36])-[C:37](-[C;D1;H3:38])-[C;D1;H3:39])>>([C:7]-[#7:8]-[C:9](=[O;D1;H0:10])-[C@@H;D3;+0:11](-[C:12]-[C:13]-[C:15](-[C:17]-[C@H;D3;+0:18](-[C:19]-[c:20])-[C:34](-[C;D1;H3:35])-[C;D1;H3:36])-[NH;D2;+0:16]-[C;H0;D3;+0:41](-[CH3;D1;+0:42])=[O;H0;D1;+0:40])-[C:37](-[C;D1;H3:38])-[C;D1;H3:39])	1.5	chemblRule23
([C:29]-[C:30]-[O;H0;D2;+0:31]-[CH3;D1;+0:39])>>([C:29]-[C:30]-[OH;D1;+0:31])	1.5	chemblRule28
([CH3;D1;+0:39]-[O;H0;D2;+0:24]-[c:23](:[c:22]):[c:25])>>([OH;D1;+0:24]-[c:23](:[c:22]):[c:25])	1.5	chemblRule31
([C:20]-[C:11]1-[C:12]-[C:5]2-[C:4]=[C:3]-[C:2](=[O;D1;H0:1])-[C:7]=[C:6]-2-[C;H0;D3;+0:8](=[CH2;D1;+0:9])-[CH2;D2;+0:10]-1)>>([C:20]-[C:11]1-[C:12]-[C:5]2-[C:4]=[C:3]-[C:2](=[O;D1;H0:1])-[C:7]=[C:6]-2-[C;H0;D3;+0:8](-[CH2;D2;+0:9]-[OH;D1;+0:23])=[CH;D2;+0:10]-1)	1.5	chemblRule34
([C:11]-[C:20]1-[C:19]-[C:18]-[C;H0;D3;+0:16](=[O;H0;D1;+0:17])-[C@@;H0;D4;+0:15]-1(-[C;D1;H3:21])-[C:14]-[C:13])>>([C:11]-[C:20]1-[C:19]-[C:18]-[CH;D3;+0:16](-[OH;D1;+0:17])-[C@@;H0;D4;+0:15]-1(-[C;D1;H3:21])-[C:14]-[C:13])	1.5	chemblRule35
([#7:29]-[C:28]-[CH2;D2;+0:27]-[#7:26]-[C:25]1=[C:18](-[C:17])-[C:19](=[O;D1;H0:20])-[C:21]=[C:22]-[C:23]-1=[O;D1;H0:24])>>([#7:29]-[C:28]-[CH;D3;+0:27](-[OH;D1;+0:45])-[#7:26]-[C:25]1=[C:18](-[C:17])-[C:19](=[O;D1;H0:20])-[C:21]=[C:22]-[C:23]-1=[O;D1;H0:24])	1.5	chemblRule36
([C:37]=[C:38]\[C:39]-[C:4](-[#8:3]-[C:2]=[O;D1;H0:1])/[C:5](-[CH3;D1;+0:43])=[C:6]/[C:7](-[C:9])-[C;D1;H3:8])>>([C:37]=[C:38]\[C:39]-[C:4](-[#8:3]-[C:2]=[O;D1;H0:1])/[C:5](=[C:6]/[C:7](-[C:9])-[C;D1;H3:8])-[CH2;D2;+0:43]-[OH;D1;+0:45])	1.5	chemblRule37
([C:13]-[C:11](-[C:9])-[O;H0;D2;+0:12]-[CH3;D1;+0:44])>>([C:13]-[C:11](-[C:9])-[OH;D1;+0:12])	1.5	chemblRule38
([C:33]/[C:35](-[C;D1;H3:41])=[C:36]/[C:37]=[C:38]\[C:39](-[C:4]\[C:5]=[C:6])-[O;H0;D2;+0:40]-[CH3;D1;+0:44])>>([C:33]/[C:35](-[C;D1;H3:41])=[C:36]/[C:37]=[C:38]\[C:39](-[OH;D1;+0:40])-[C:4]\[C:5]=[C:6])	1.5	chemblRule39
([#7:29]-[C:28]-[CH;D3;+0:27](-[OH;D1;+0:45])-[NH;D2;+0:26]-[C:25]1=[C:18](-[C:17])-[C:19](=[O;D1;H0:20])-[C:21]=[C:22]-[C:23]-1=[O;D1;H0:24])>>([#7:29]-[C:28]/[CH;D2;+0:27]=[N;H0;D2;+0:26]/[C:25]1=[C:18](-[C:17])-[C:19](=[O;D1;H0:20])-[C:21]=[C:22]-[C:23]-1=[O;D1;H0:24])	1.5	chemblRule40
([C:14]-[C:15](-[CH3;D1;+0:16])-[C:17]-[C:18]=[C:25].[C:4]/[C:5](-[C;D1;H3:44])=[C:6]/[C:7](-[C:9])-[CH3;D1;+0:8])>>([C:14]-[C:15](-[C:17]-[C:18]=[C:25])-[CH2;D2;+0:16]-[OH;D1;+0:47].[C:4]/[C:5](-[C;D1;H3:44])=[C:6]/[C:7](-[C:9])-[CH2;D2;+0:8]-[OH;D1;+0:46])	1.5	chemblRule41
([N;D1;H2:3]-[C:2](=[O;D1;H0:1])-[c:4]:[c:5]:[n;H0;D2;+0:6]:[c:7]:[c:8])>>([CH3;D1;+0:10]-[n+;H0;D3:6](:[c:5]:[c:4]-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[c:7]:[c:8])	1.5	chemblRule42
([N;D1;H2:3]-[C:2](=[O;D1;H0:1])-[c:4]:[c:5]:[n;H0;D2;+0:6]:[c:7]:[c:8])>>([N;D1;H2:3]-[C:2](=[O;D1;H0:1])-[c:4]:[c:5]:[n+;H0;D3:6](-[O-;H0;D1:10]):[c:7]:[c:8])	1.5	chemblRule43
([C;D1;H3:10]-[n+;H0;D3:8]1:[c:9]:[c:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[c:5]:[c:6]:[cH;D2;+0:7]:1)>>([C;D1;H3:10]-[n;H0;D3;+0:8]1:[c:9]:[c:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[c:5]:[c:6]:[c;H0;D3;+0:7]:1=[O;H0;D1;+0:11])	1.5	chemblRule44
([C;D1;H3:10]-[n+;H0;D3:8]1:[c:7]:[c:6]:[cH;D2;+0:5]:[c:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[c:9]:1)>>([C;D1;H3:10]-[n;H0;D3;+0:8]1:[c:7]:[c:6]:[c;H0;D3;+0:5](=[O;H0;D1;+0:11]):[c:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[c:9]:1)	1.5	chemblRule45
([CH3;D1;+0:26]-[C;H0;D3;+0:25](=[O;H0;D1;+0:24])-[O;H0;D2;+0:1]-[c;H0;D3;+0:2]1:[cH;D2;+0:6]:[c;H0;D3;+0:5]2:[c;H0;D3;+0:4](:[s;H0;D2;+0:3]:1)-[C:10]-[C:9]-[#7:8](-[C:11]-[C:12]=[O;D1;H0:13])-[C:7]-2)>>([O;D1;H0:13]=[C:12]-[C:11]-[#7:8]1-[C:7]-[C;H0;D3;+0:5]2=[CH;D2;+0:6]-[C;H0;D3;+0:2](=[O;H0;D1;+0:1])-[S;H0;D2;+0:3]-[CH;D3;+0:4]-2-[C:10]-[C:9]-1)	1.5	chemblRule46
([#7:8]-[C:7]-[C:5]1=[C:6]-[C:2](=[O;D1;H0:1])-[S;H0;D2;+0:3]-[C:4]-1-[C:10])>>([#7:8]-[C:7]-[C:5]1=[C:6]-[C:2](=[O;D1;H0:1])-[S+;H0;D3:3](-[O-;H0;D1:24])-[C:4]-1-[C:10])	1.5	chemblRule47
([#7:6]-[C:5]-[C:4]1=[C:3]-[C;H0;D3;+0:2](=[O;D1;H0:1])-[S+;H0;D3:10](-[O-;H0;D1:11])-[C:9]-1-[C:8])>>([#7:6]-[C:5]/[C:4](=[C:3]/[C;H0;D3;+0:2](=[O;D1;H0:1])-[OH;D1;+0:25])-[C:9](-[C:8])-[S;H0;D2;+0:10]-[OH;D1;+0:11])	1.5	chemblRule48
([#7;a:10]:[c:9](:[c:14])/[C:8]=[C:7]/[C@H;D3;+0:6]1-[C:5]2-[C:4]-[C:3]-[C@@H;D3;+0:2](-[NH;D2;+0:1]-[C;H0;D3;+0:33](=[O;H0;D1;+0:32])-[O;H0;D2;+0:34]-[CH2;D2;+0:35]-[CH3;D1;+0:36])-[C:30]-[C:29]-2-[C:28]-[C:27]2-[C:25](=[O;D1;H0:26])-[#8:24]-[C:23](-[C;D1;H3:31])-[C@H;D3;+0:22]-2-1)>>([#7;a:10]:[c:9](:[c:14])/[C:8]=[C:7]/[C@H;D3;+0:6]1-[C:5]2-[C:4]-[C:3]-[C@@H;D3;+0:2](-[NH2;D1;+0:1])-[C:30]-[C:29]-2-[C:28]-[C:27]2-[C:25](=[O;D1;H0:26])-[#8:24]-[C:23](-[C;D1;H3:31])-[C@H;D3;+0:22]-2-1)	1.5	chemblRule49
([#7;a:10]:[c:9](:[c:14])/[C:8]=[C:7]/[C@H;D3;+0:6]1-[C:5]2-[C:4]-[C:3]-[C@@H;D3;+0:2](-[NH;D2;+0:1]-[C;H0;D3;+0:33](=[O;H0;D1;+0:32])-[O;H0;D2;+0:34]-[CH2;D2;+0:35]-[CH2;D2;+0:36]-[OH;D1;+0:37])-[C:30]-[C:29]-2-[C:28]-[C:27]2-[C:25](=[O;D1;H0:26])-[#8:24]-[C:23](-[C;D1;H3:31])-[C@H;D3;+0:22]-2-1)>>([#7;a:10]:[c:9](:[c:14])/[C:8]=[C:7]/[C@H;D3;+0:6]1-[C:5]2-[C:4]-[C:3]-[C@@H;D3;+0:2](-[NH2;D1;+0:1])-[C:30]-[C:29]-2-[C:28]-[C:27]2-[C:25](=[O;D1;H0:26])-[#8:24]-[C:23](-[C;D1;H3:31])-[C@H;D3;+0:22]-2-1)	1.5	chemblRule51
([C:13]=[C:12]/[C:11]-[C:27]1-[C:32]-[C:30](=[O;D1;H0:31])-[#8:29]-[C@@H;D3;+0:28]-1-[C;D1;H3:36].[CH3;D1;+0:5]-[C:4]-[#8:3]-[C:2]=[O;D1;H0:1])>>([C:13]=[C:12]/[C:11]-[C:27]1-[C:32]-[C:30](=[O;D1;H0:31])-[#8:29]-[C@@H;D3;+0:28]-1-[C;D1;H3:36].[O;D1;H0:1]=[C:2]-[#8:3]-[C:4]-[CH2;D2;+0:5]-[OH;D1;+0:37])	1.5	chemblRule52
([#7:7]-[C:6]/[C:5](=[C:4]/[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C:10](-[C:9])-[S;H0;D2;+0:11]-[OH;D1;+0:12])>>([#7:7]-[C:6]-[C:5](=[C:4]-[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C:10](-[C:9])-[S;H0;D2;+0:11]-[S;H0;D2;+0:26]-[CH2;D2;+0:27]-[C@H;D3;+0:28](-[NH;D2;+0:29]-[C;H0;D3;+0:30](=[O;H0;D1;+0:31])-[C@@H;D3;+0:32](-[NH2;D1;+0:33])-[CH2;D2;+0:34]-[CH2;D2;+0:35]-[C;H0;D3;+0:36](=[O;H0;D1;+0:37])-[OH;D1;+0:12])-[C;H0;D3;+0:38](=[O;H0;D1;+0:39])-[NH;D2;+0:40]-[CH2;D2;+0:41]-[C;H0;D3;+0:42](=[O;H0;D1;+0:43])-[OH;D1;+0:44])	1.5	chemblRule53
([#7:7]-[C:6]/[C:5](=[C:4]/[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C:10](-[C:9])-[S;H0;D2;+0:11]-[OH;D1;+0:25])>>([#7:7]-[C:6]/[C:5](=[C:4]/[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C:10](-[C:9])-[SH;D1;+0:11])	1.5	chemblRule54
([#7:7]-[C:6]-[C:5](=[C:4]-[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C:10](-[C:9])-[S;H0;D2;+0:11]-[S;H0;D2;+0:25]-[CH2;D2;+0:26]-[C@H;D3;+0:27](-[NH;D2;+0:28]-[C;H0;D3;+0:29](=[O;H0;D1;+0:30])-[C@@H;D3;+0:31](-[NH2;D1;+0:32])-[CH2;D2;+0:33]-[CH2;D2;+0:34]-[C;H0;D3;+0:35](=[O;H0;D1;+0:36])-[OH;D1;+0:37])-[C;H0;D3;+0:38](=[O;H0;D1;+0:39])-[NH;D2;+0:40]-[CH2;D2;+0:41]-[C;H0;D3;+0:42](=[O;H0;D1;+0:43])-[OH;D1;+0:44])>>([#7:7]-[C:6]/[C:5](=[C:4]/[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C:10](-[C:9])-[SH;D1;+0:11])	1.5	chemblRule55
([NH2;D1;+0:20]-[c;H0;D3;+0:17]1:[n;H0;D2;+0:16]:[c;H0;D3;+0:15](-[CH2;D2;+0:14]-[C:12](=[O;D1;H0:13])-[#7:11]-[c:8]):[cH;D2;+0:19]:[s;H0;D2;+0:18]:1)>>([CH3;D1;+0:14]-[C:12](=[O;D1;H0:13])-[#7:11]-[c:8])	1.5	chemblRule56
([#7:10]-[C:9]-[C@H;D3;+0:2](-[O;D1;H1:1])-[c:3](:[c:4]):[c:8].[NH2;D1;+0:17]-[c:16](:[c:15]):[c:18])>>([#7:10]-[C:9]-[C@H;D3;+0:2](-[O;D1;H1:1])-[c:3](:[c:4]):[c:8].[CH3;D1;+0:23]-[C;H0;D3;+0:22](=[O;H0;D1;+0:21])-[NH;D2;+0:17]-[c:16](:[c:15]):[c:18])	1.5	chemblRule57
([#7:10]-[C:9]-[C@H;D3;+0:2](-[O;D1;H1:1])-[c:3](:[c:4]):[c:8].[N;D1;H2:17]-[c:16](:[c:15]):[cH;D2;+0:18]:[c:19]:[c:13])>>([#7:10]-[C:9]-[CH;D3;+0:2](-[O;D1;H1:1])-[c:3](:[c:4]):[c:8].[N;D1;H2:17]-[c:16](:[c:15]):[c;H0;D3;+0:18](-[O;H0;D2;+0:27]-[C@@H;D3;+0:26]1-[O;H0;D2;+0:25]-[C@H;D3;+0:24](-[C;H0;D3;+0:22](=[O;H0;D1;+0:21])-[OH;D1;+0:23])-[C@@H;D3;+0:32](-[OH;D1;+0:33])-[C@H;D3;+0:30](-[OH;D1;+0:31])-[C@H;D3;+0:28]-1-[OH;D1;+0:29]):[c:19]:[c:13])	1.5	chemblRule58
([C:5]-[C:4]-[N;H0;D2;+0:3]=[C;H0;D2;+0:2]=[S;D1;H0:1])>>([C:5]-[C:4]-[NH;D2;+0:3]-[C;H0;D3;+0:2](=[S;D1;H0:1])-[S;H0;D2;+0:31]-[CH2;D2;+0:30]-[C@H;D3;+0:19](-[NH;D2;+0:20]-[C;H0;D3;+0:21](=[O;H0;D1;+0:22])-[CH2;D2;+0:23]-[CH2;D2;+0:24]-[C@H;D3;+0:25](-[NH2;D1;+0:26])-[C;H0;D3;+0:27](=[O;H0;D1;+0:28])-[OH;D1;+0:29])-[C;H0;D3;+0:17](=[O;H0;D1;+0:18])-[NH;D2;+0:16]-[CH2;D2;+0:15]-[C;H0;D3;+0:13](=[O;H0;D1;+0:12])-[OH;D1;+0:14])	1.5	chemblRule59
([C:3]-[#7:2]=[C;H0;D2;+0:1]=[S;H0;D1;+0:11])>>([C:3]-[#7:2]=[C;H0;D2;+0:1]=[O;H0;D1;+0:12])	1.5	chemblRule60
([C:5]-[C:4]-[N;H0;D2;+0:3]=[C;H0;D2;+0:2]=[O;D1;H0:1])>>([C:5]-[C:4]-[NH;D2;+0:3]-[C;H0;D3;+0:2](=[O;D1;H0:1])-[S;H0;D2;+0:12]-[CH2;D2;+0:13]-[C@H;D3;+0:14](-[NH;D2;+0:15]-[C;H0;D3;+0:16](=[O;H0;D1;+0:17])-[CH2;D2;+0:18]-[CH2;D2;+0:19]-[C@H;D3;+0:20](-[NH2;D1;+0:21])-[C;H0;D3;+0:22](=[O;H0;D1;+0:23])-[OH;D1;+0:24])-[C;H0;D3;+0:25](=[O;H0;D1;+0:26])-[NH;D2;+0:27]-[CH2;D2;+0:28]-[C;H0;D3;+0:29](=[O;H0;D1;+0:30])-[OH;D1;+0:31])	1.5	chemblRule61
([C:3]-[C:2]-[N;H0;D2;+0:1]=[C;H0;D2;+0:11]=[O;H0;D1;+0:10])>>([C:3]-[C:2]-[NH2;D1;+0:1])	1.5	chemblRule62
([C:13]-[C:14](-[OH;D1;+0:15])-[c:16])>>([C:13]-[C:14](-[c:16])-[O;H0;D2;+0:15]-[C@@H;D3;+0:34]1-[O;H0;D2;+0:33]-[C@H;D3;+0:32](-[C;H0;D3;+0:30](=[O;H0;D1;+0:29])-[OH;D1;+0:31])-[C@@H;D3;+0:39](-[OH;D1;+0:40])-[C@H;D3;+0:37](-[OH;D1;+0:38])-[C@H;D3;+0:35]-1-[OH;D1;+0:36])	1.5	chemblRule64
([C:10]-[C:11]-[NH;D2;+0:12]-[C:13]-[C:14])>>([C:10]-[C:11]-[N;H0;D3;+0:12](-[C:13]-[C:14])-[C;H0;D3;+0:36](=[O;H0;D1;+0:37])-[O;H0;D2;+0:35]-[C@@H;D3;+0:34]1-[O;H0;D2;+0:33]-[C@H;D3;+0:32](-[C;H0;D3;+0:30](=[O;H0;D1;+0:29])-[OH;D1;+0:31])-[C@@H;D3;+0:42](-[OH;D1;+0:43])-[C@H;D3;+0:40](-[OH;D1;+0:41])-[C@H;D3;+0:38]-1-[OH;D1;+0:39])	1.5	chemblRule65
([C:10]-[C:11]-[NH;D2;+0:12]-[C:13]-[C@H;D3;+0:14](-[OH;D1;+0:15])-[c:16](:[c:17]):[c:21])>>([C:10]-[C:11]-[N;H0;D3;+0:12](-[C:13]-[C;H0;D3;+0:14](=[O;H0;D1;+0:15])-[c:16](:[c:17]):[c:21])-[C;H0;D3;+0:36](=[O;H0;D1;+0:37])-[O;H0;D2;+0:35]-[C@@H;D3;+0:34]1-[O;H0;D2;+0:33]-[C@H;D3;+0:32](-[C;H0;D3;+0:30](=[O;H0;D1;+0:29])-[OH;D1;+0:31])-[C@@H;D3;+0:42](-[OH;D1;+0:43])-[C@H;D3;+0:40](-[OH;D1;+0:41])-[C@H;D3;+0:38]-1-[OH;D1;+0:39])	1.5	chemblRule66
([O;D1;H1:13]-[C@@H;D3;+0:12](-[CH2;D2;+0:23]-[NH;D2;+0:22]-[CH2;D2;+0:11]-[C:10]-[c:7])-[c;H0;D3;+0:14]1:[cH;D2;+0:24]:[cH;D2;+0:25]:[cH;D2;+0:26]:[cH;D2;+0:27]:[cH;D2;+0:28]:1)>>([O;H0;D1;+0:29]=[C;H0;D3;+0:11](-[OH;D1;+0:30])-[C:10]-[c:7]).([F;H0;D1;+0:32]-[C;H0;D4;+0:14](-[F;H0;D1;+0:33])(-[F;H0;D1;+0:34])-[C;H0;D3;+0:12](-[O;D1;H1:13])=[O;H0;D1;+0:31])	1.5	chemblRule67
([#7:10]-[C:11]-[C@H;D3;+0:12](-[O;D1;H1:13])-[c:14](:[c:15]):[c:19].[NH2;D1;+0:28]-[c;H0;D3;+0:25]1:[n;H0;D2;+0:24]:[c;H0;D3;+0:23](-[CH2;D2;+0:22]-[C;H0;D3;+0:21](=[O;H0;D1;+0:20])-[NH;D2;+0:1]-[c:2](:[c:3]):[c:7]):[cH;D2;+0:27]:[s;H0;D2;+0:26]:1)>>([#7:10]-[C:11]-[C@H;D3;+0:12](-[O;D1;H1:13])-[c:14](:[c:15]):[c:19].[NH2;D1;+0:1]-[c:2](:[c:3]):[c:7]).([ClH;D0;+0:29])	1.5	chemblRule68
([C:10]-[C:11]-[NH;D2;+0:12]-[C:13]-[C:14])>>([C:10]-[C:11]-[N;H0;D3;+0:12](-[C:13]-[C:14])-[O;H0;D2;+0:35]-[C@@H;D3;+0:34]1-[O;H0;D2;+0:33]-[C@H;D3;+0:32](-[C;H0;D3;+0:30](=[O;H0;D1;+0:29])-[OH;D1;+0:31])-[C@@H;D3;+0:40](-[OH;D1;+0:41])-[C@H;D3;+0:38](-[OH;D1;+0:39])-[C@H;D3;+0:36]-1-[OH;D1;+0:37])	1.5	chemblRule70
([#16;a:22]:[c:23]:[c:19](:[#7;a:20])-[C:17](=[O;D1;H0:18])-[#7:16](-[C:32])-[CH;D3;+0:15](-[C:14]-[#7:13]-[C:11]=[O;D1;H0:12])-[C:35]-[C:34].[O;D1;H0:1]=[CH;D2;+0:2]-[C:3]-[c:4])>>([#16;a:22]:[c:23]:[c:19](:[#7;a:20])-[C:17](=[O;D1;H0:18])-[#7:16](-[C:32])-[C@H;D3;+0:15](-[C:14]-[#7:13]-[C:11]=[O;D1;H0:12])-[C:35]-[C:34].[O;D1;H0:1]=[C;H0;D3;+0:2](-[OH;D1;+0:36])-[C:3]-[c:4])	1.5	chemblRule71
([#7:16]-[C:21]-[C:22]-[N;H0;D3;+0:23]1-[C;H0;D3;+0:24](=[O;D1;H0:25])-[c:26](:[c:27]):[c:32](:[c:30])-[CH2;D2;+0:33]-[CH;D3;+0:34]-1-[OH;D1;+0:35])>>([#7:16]-[C:21]-[C:22]-[n;H0;D3;+0:23]1:[cH;D2;+0:34]:[cH;D2;+0:33]:[c:32](:[c:30]):[c:26](:[c:27]):[c;H0;D3;+0:24]:1=[O;D1;H0:25])	1.5	chemblRule72
([#16;a:22]:[c:23]:[c:19](:[#7;a:20])-[C:17](=[O;D1;H0:18])-[#7:16](-[C:32])-[CH;D3;+0:15](-[C:14]-[NH;D2;+0:13]-[C:11](=[O;D1;H0:12])-[c:10]:[c:4]-[C:3]-[CH;D2;+0:2]=[O;H0;D1;+0:1])-[C:35]-[C:34])>>([#16;a:22]:[c:23]:[c:19](:[#7;a:20])-[C:17](=[O;D1;H0:18])-[#7:16](-[C:32])-[C@H;D3;+0:15](-[C:14]-[N;H0;D3;+0:13]1-[C:11](=[O;D1;H0:12])-[c:10]:[c:4]-[C:3]-[CH;D3;+0:2]-1-[OH;D1;+0:1])-[C:35]-[C:34])	1.5	chemblRule73
