([C:17]-[CH2;D2;+0:16]-[CH;D3;+0:14](-[CH3;D1;+0:15])-[CH2;D2;+0:13]-[CH2;D2;+0:12]-[C;H0;D3;+0:10](=[O;H0;D1;+0:11])-[CH;D3;+0:9](-[CH3;D1;+0:27])-[C:7]=[O;D1;H0:8]).([C:74]-[SH;D1;+0:75])>>([C:17]-[CH2;D2;+0:16]-[CH;D3;+0:12](-[CH3;D1;+0:13])-[CH2;D2;+0:10]-[CH2;D2;+0:9]-[C:7]=[O;D1;H0:8]).([C:74]-[S;H0;D2;+0:75]-[C;H0;D3;+0:14](=[O;H0;D1;+0:11])-[CH2;D2;+0:15]-[CH3;D1;+0:27])	1	10410
([C:4]-[S;H0;D2;+0:3]-[C;H0;D3;+0:2](-[C:51])=[O;D1;H0:1]).([C;D1;H3:117]-[CH2;D2;+0:116]-[C:67]=[O;D1;H0:66])>>([C:51]-[C;H0;D3;+0:2](=[O;D1;H0:1])-[CH;D3;+0:116](-[C;D1;H3:117])-[C:67]=[O;D1;H0:66]).([C:4]-[SH;D1;+0:3])	1	10409
([#15:15]-[O;H0;D2;+0:14]-[P;H0;D4;+0:2](-[#8:4])(-[O;-;D1;H0:3])=[O;D1;H0:1].[#8:7]-[CH;D3;+0:8](-[C:10])-[OH;D1;+0:9]).([OH2;D0;+0:37])>>([#15:15]-[O-;H0;D1:14]).([#8:4]-[P;H0;D4;+0:2](-[O-;H0;D1:9])(-[O;-;D1;H0:3])=[O;D1;H0:1].[#8:7]-[CH;D3;+0:8](-[C:10])-[OH;D1;+0:37]).([#1;H0;D0;+1]).([#1;H0;D0;+1])	1	10413
([#15:2]-[O-;H0;D1:3]).([#8:28]-[P;H0;D4;+0:25](-[O-;H0;D1:27])(-[O;-;D1;H0:26])=[O;D1;H0:24].[#8:31]-[CH;D3;+0:32](-[C:34])-[OH;D1;+0:33])>>([#15:2]-[O;H0;D2;+0:3]-[P;H0;D4;+0:25](-[#8:28])(-[O;-;D1;H0:26])=[O;D1;H0:24].[#8:31]-[CH;D3;+0:32](-[C:34])-[OH;D1;+0:27]).([OH2;D0;+0:33])	1	10414
([C:17]=[C:16]\[C:15]/[CH;D2;+0:14]=[CH;D2;+0:13]\[CH2;D2;+0:12]/[C:11]=[C:10]\[C:9]).([O;H0;D1;+0:23]=[O;H0;D1;+0:24])>>([C:17]=[C:16]\[C:15]-[C@@H;D3;+0:14](/[CH;D2;+0:13]=[CH;D2;+0:12]/[C:11]=[C:10]\[C:9])-[O;H0;D2;+0:24]-[OH;D1;+0:23])	1	10429
([C:19]=[C:18]\[C:17]-[C@@H;D3;+0:14](/[CH;D2;+0:13]=[CH;D2;+0:12]/[C:11]=[C:10]\[C:9])-[O;H0;D2;+0:15]-[OH;D1;+0:16])>>([C:19]=[C:18]\[C:17]/[CH;D2;+0:14]=[CH;D2;+0:13]\[CH2;D2;+0:12]/[C:11]=[C:10]\[C:9]).([O;H0;D1;+0:15]=[O;H0;D1;+0:16])	1	10430
([C:18]=[C:17]/[C:16]-[C@H;D3;+0:14]1-[C:15]-[C:11]-[O;H0;D2;+0:12]-[O;H0;D2;+0:13]-1)>>([C:18]=[C:17]/[C:16]-[C;H0;D3;+0:14](=[O;H0;D1;+0:13])-[C:15]-[C:11]-[OH;D1;+0:12])	1	10601
([C:18]=[C:17]/[C:16]-[C;H0;D3;+0:14](=[O;H0;D1;+0:15])-[C:13]-[C:11]-[OH;D1;+0:12])>>([C:18]=[C:17]/[C:16]-[C@H;D3;+0:14]1-[C:13]-[C:11]-[O;H0;D2;+0:12]-[O;H0;D2;+0:15]-1)	1	10602
([C:7]-[S;H0;D2;+0:8]-[C:9]).([CH3;D1;+0:35]-[N;H0;D3;+0:31](-[C:30]-[C:28](-[O;-;D1;H0:29])=[O;D1;H0:27])-[C:32]=[N;+;D1;H2:34])>>([C:7]-[S+;H0;D3:8](-[C:9])-[CH3;D1;+0:35]).([N;+;D1;H2:34]=[C:32]-[NH;D2;+0:31]-[C:30]-[C:28](-[O;-;D1;H0:29])=[O;D1;H0:27])	1	10658
([C:10]-[S+;H0;D3:8](-[C:7])-[CH3;D1;+0:9]).([N;+;D1;H2:35]=[C:33]-[NH;D2;+0:32]-[C:31]-[C:29](-[O;-;D1;H0:30])=[O;D1;H0:28])>>([C:10]-[S;H0;D2;+0:8]-[C:7]).([CH3;D1;+0:9]-[N;H0;D3;+0:32](-[C:31]-[C:29](-[O;-;D1;H0:30])=[O;D1;H0:28])-[C:33]=[N;+;D1;H2:35]).([#1;H0;D0;+1])	1	10657
([#8:5]-[CH2;D2;+0:6]-[C:7]-[O;H0;D2;+0:8]-[CH;D3;+0:9](-[C:11])-[O;D1;H1:10])>>([#8:5]-[C@@H;D3;+0:6](-[C:7]-[OH;D1;+0:8])-[C@H;D3;+0:9](-[C:11])-[O;D1;H1:10])	1	10717
([#8:5]-[C@@H;D3;+0:6]1-[C:7](-[OH;D1;+0:8])-[C@H;D3;+0:9](-[O;D1;H1:10])-[C:11]-[C:13]-[C@@H;D3;+0:15]-1-[O;D1;H1:16])>>([#8:5]-[CH2;D2;+0:6]-[C:7]1-[O;H0;D2;+0:8]-[CH;D3;+0:15](-[O;D1;H1:16])-[C:13]-[C:11]-[C@@H;D3;+0:9]-1-[O;D1;H1:10])	1	10718
([O-;H0;D1:3]-[C;H0;D3;+0:2](=[O;D1;H0:1])-[OH;D1;+0:4])>>([O;D1;H0:1]=[C;H0;D2;+0:2]=[O;H0;D1;+0:4]).([OH2;D0;+0:3])	1	10749
([O;D1;H0:1]=[C;H0;D2;+0:2]=[O;H0;D1;+0:3]).([OH2;D0;+0:4])>>([O-;H0;D1:4]-[C;H0;D3;+0:2](=[O;D1;H0:1])-[OH;D1;+0:3]).([#1;H0;D0;+1])	1	10750
