([#7:6]-[C:2](=[O;D1;H0:1])-[#8:3]-[C:4]-[CH3;D1;+0:5].[#7;a:15]:[c:14]/[C:13]=[C:12]/[C:11](-[C:10])-[C:27]1-[C:32](-[C:33])-[C:30](=[O;D1;H0:31])-[#8:29]-[C@@H;D3;+0:28]-1-[C;D1;H3:36])>>([#7:6]-[C:2](=[O;D1;H0:1])-[#8:3]-[C:4]-[CH2;D2;+0:5]-[OH;D1;+0:37].[#7;a:15]:[c:14]/[C:13]=[C:12]/[C:11](-[C:10])-[C:27]1-[C:32](-[C:33])-[C:30](=[O;D1;H0:31])-[#8:29]-[C@@H;D3;+0:28]-1-[C;D1;H3:36])	1.5	chemblRule52
([O;D1;H0:15]=[C:14]-[C:13]-[#7:7]1-[C:6]/[C:5](=[C:4]/[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C:10](-[S;H0;D2;+0:11]-[OH;D1;+0:12])-[C:9]-[C:8]-1)>>([NH2;D1;+0:33]-[C@@H;D3;+0:32](-[CH2;D2;+0:34]-[CH2;D2;+0:35]-[C;H0;D3;+0:36](=[O;H0;D1;+0:37])-[OH;D1;+0:12])-[C;H0;D3;+0:30](=[O;H0;D1;+0:31])-[NH;D2;+0:29]-[C@@H;D3;+0:28](-[CH2;D2;+0:27]-[S;H0;D2;+0:26]-[S;H0;D2;+0:11]-[C:10]1-[C:9]-[C:8]-[#7:7](-[C:13]-[C:14]=[O;D1;H0:15])-[C:6]-[C:5]-1=[C:4]-[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C;H0;D3;+0:38](=[O;H0;D1;+0:39])-[NH;D2;+0:40]-[CH2;D2;+0:41]-[C;H0;D3;+0:42](=[O;H0;D1;+0:43])-[OH;D1;+0:44])	1.5	chemblRule53
([O;D1;H0:14]=[C:13]-[C:12]-[#7:7]1-[C:6]/[C:5](=[C:4]/[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C:10](-[S;H0;D2;+0:11]-[OH;D1;+0:25])-[C:9]-[C:8]-1)>>([O;D1;H0:14]=[C:13]-[C:12]-[#7:7]1-[C:6]/[C:5](=[C:4]/[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C:10](-[SH;D1;+0:11])-[C:9]-[C:8]-1)	1.5	chemblRule54
([NH2;D1;+0:32]-[C@@H;D3;+0:31](-[CH2;D2;+0:33]-[CH2;D2;+0:34]-[C;H0;D3;+0:35](=[O;H0;D1;+0:36])-[OH;D1;+0:37])-[C;H0;D3;+0:29](=[O;H0;D1;+0:30])-[NH;D2;+0:28]-[C@@H;D3;+0:27](-[CH2;D2;+0:26]-[S;H0;D2;+0:25]-[S;H0;D2;+0:11]-[C:10]1-[C:9]-[C:8]-[#7:7](-[C:12]-[C:13]=[O;D1;H0:14])-[C:6]-[C:5]-1=[C:4]-[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C;H0;D3;+0:38](=[O;H0;D1;+0:39])-[NH;D2;+0:40]-[CH2;D2;+0:41]-[C;H0;D3;+0:42](=[O;H0;D1;+0:43])-[OH;D1;+0:44])>>([O;D1;H0:14]=[C:13]-[C:12]-[#7:7]1-[C:6]/[C:5](=[C:4]/[C:2](=[O;D1;H0:1])-[O;D1;H1:3])-[C:10](-[SH;D1;+0:11])-[C:9]-[C:8]-1)	1.5	chemblRule55
([NH2;D1;+0:20]-[c;H0;D3;+0:17]1:[n;H0;D2;+0:16]:[c;H0;D3;+0:15](-[CH2;D2;+0:14]-[C:12](=[O;D1;H0:13])-[#7:11]-[c:8](:[c:7]):[c:9]):[cH;D2;+0:19]:[s;H0;D2;+0:18]:1)>>([CH3;D1;+0:14]-[C:12](=[O;D1;H0:13])-[#7:11]-[c:8](:[c:7]):[c:9])	1.5	chemblRule56
([C:11]-[#7:10]-[C:9]-[C@H;D3;+0:2](-[O;D1;H1:1])-[c:3](:[c:4]:[c:5]):[c:8]:[c:7].[NH2;D1;+0:17]-[c:16](:[c:15]:[c:14]):[c:18]:[c:19])>>([C:11]-[#7:10]-[C:9]-[C@H;D3;+0:2](-[O;D1;H1:1])-[c:3](:[c:4]:[c:5]):[c:8]:[c:7].[CH3;D1;+0:23]-[C;H0;D3;+0:22](=[O;H0;D1;+0:21])-[NH;D2;+0:17]-[c:16](:[c:15]:[c:14]):[c:18]:[c:19])	1.5	chemblRule57
([N;D1;H2:17]-[c:16]1:[c:15]:[c:14]:[c:13](-[C:12]-[C:11]-[#7:10]-[C:9]-[C@H;D3;+0:2](-[O;D1;H1:1])-[c:3](:[c:4]:[c:5]):[c:8]:[c:7]):[c:19]:[cH;D2;+0:18]:1)>>([N;D1;H2:17]-[c:16]1:[c:15]:[c:14]:[c:13](-[C:12]-[C:11]-[#7:10]-[C:9]-[CH;D3;+0:2](-[O;D1;H1:1])-[c:3](:[c:4]:[c:5]):[c:8]:[c:7]):[c:19]:[c;H0;D3;+0:18]:1-[O;H0;D2;+0:27]-[C@@H;D3;+0:26]1-[O;H0;D2;+0:25]-[C@H;D3;+0:24](-[C;H0;D3;+0:22](=[O;H0;D1;+0:21])-[OH;D1;+0:23])-[C@@H;D3;+0:32](-[OH;D1;+0:33])-[C@H;D3;+0:30](-[OH;D1;+0:31])-[C@H;D3;+0:28]-1-[OH;D1;+0:29])	1.5	chemblRule58
([S;D1;H0:1]=[C;H0;D2;+0:2]=[N;H0;D2;+0:3]-[C:4]-[C:5]-[c:6])>>([NH2;D1;+0:26]-[C@@H;D3;+0:25](-[CH2;D2;+0:24]-[CH2;D2;+0:23]-[C;H0;D3;+0:21](=[O;H0;D1;+0:22])-[NH;D2;+0:20]-[C@@H;D3;+0:19](-[CH2;D2;+0:30]-[S;H0;D2;+0:31]-[C;H0;D3;+0:2](=[S;D1;H0:1])-[NH;D2;+0:3]-[C:4]-[C:5]-[c:6])-[C;H0;D3;+0:17](=[O;H0;D1;+0:18])-[NH;D2;+0:16]-[CH2;D2;+0:15]-[C;H0;D3;+0:13](=[O;H0;D1;+0:12])-[OH;D1;+0:14])-[C;H0;D3;+0:27](=[O;H0;D1;+0:28])-[OH;D1;+0:29])	1.5	chemblRule59
([C:4]-[C:3]-[#7:2]=[C;H0;D2;+0:1]=[S;H0;D1;+0:11])>>([C:4]-[C:3]-[#7:2]=[C;H0;D2;+0:1]=[O;H0;D1;+0:12])	1.5	chemblRule60
([O;D1;H0:1]=[C;H0;D2;+0:2]=[N;H0;D2;+0:3]-[C:4]-[C:5]-[c:6])>>([NH2;D1;+0:21]-[C@@H;D3;+0:20](-[CH2;D2;+0:19]-[CH2;D2;+0:18]-[C;H0;D3;+0:16](=[O;H0;D1;+0:17])-[NH;D2;+0:15]-[C@@H;D3;+0:14](-[CH2;D2;+0:13]-[S;H0;D2;+0:12]-[C;H0;D3;+0:2](=[O;D1;H0:1])-[NH;D2;+0:3]-[C:4]-[C:5]-[c:6])-[C;H0;D3;+0:25](=[O;H0;D1;+0:26])-[NH;D2;+0:27]-[CH2;D2;+0:28]-[C;H0;D3;+0:29](=[O;H0;D1;+0:30])-[OH;D1;+0:31])-[C;H0;D3;+0:22](=[O;H0;D1;+0:23])-[OH;D1;+0:24])	1.5	chemblRule61
